date,location,new_cases,new_deaths,total_cases,total_deaths
2020/3/12,Georgia,1,0,24,0
2020/3/13,Georgia,1,0,25,0
2020/3/14,Georgia,5,0,30,0
2020/3/15,Georgia,0,0,30,0
2020/3/16,Georgia,0,0,30,0
2020/3/17,Georgia,3,0,33,0
2020/3/18,Georgia,1,0,34,0
2020/3/19,Georgia,0,0,34,0
2020/3/20,Georgia,6,0,40,0
2020/3/21,Georgia,3,0,43,0
2020/3/22,Georgia,6,0,49,0
2020/3/23,Georgia,5,0,54,0
2020/3/24,Georgia,7,0,61,0
2020/3/25,Georgia,9,0,70,0
2020/3/26,Georgia,3,0,73,0
2020/3/27,Georgia,6,0,79,0
2020/3/28,Georgia,2,0,81,0
2020/3/29,Georgia,4,0,85,0
2020/3/30,Georgia,5,0,90,0
2020/3/31,Georgia,8,0,98,0
2019/12/31,Germany,0,0,0,0
2020/1/1,Germany,0,0,0,0
2020/1/2,Germany,0,0,0,0
2020/1/3,Germany,0,0,0,0
2020/1/4,Germany,0,0,0,0
2020/1/5,Germany,0,0,0,0
2020/1/6,Germany,0,0,0,0
2020/1/7,Germany,0,0,0,0
2020/1/8,Germany,0,0,0,0
2020/1/9,Germany,0,0,0,0
2020/1/10,Germany,0,0,0,0
2020/1/11,Germany,0,0,0,0
2020/1/12,Germany,0,0,0,0
2020/1/13,Germany,0,0,0,0
2020/1/14,Germany,0,0,0,0
2020/1/15,Germany,0,0,0,0
2020/1/16,Germany,0,0,0,0
2020/1/17,Germany,0,0,0,0
2020/1/18,Germany,0,0,0,0
2020/1/19,Germany,0,0,0,0
2020/1/20,Germany,0,0,0,0
2020/1/21,Germany,0,0,0,0
2020/1/22,Germany,0,0,0,0
2020/1/23,Germany,0,0,0,0
2020/1/24,Germany,0,0,0,0
2020/1/25,Germany,0,0,0,0
2020/1/26,Germany,0,0,0,0
2020/1/27,Germany,0,0,0,0
2020/1/28,Germany,1,0,1,0
2020/1/29,Germany,3,0,4,0
2020/1/30,Germany,0,0,4,0
2020/1/31,Germany,1,0,5,0
2020/2/1,Germany,2,0,7,0
2020/2/2,Germany,1,0,8,0
2020/2/3,Germany,1,0,9,0
2020/2/4,Germany,2,0,11,0
2020/2/5,Germany,0,0,11,0
2020/2/6,Germany,0,0,11,0
2020/2/7,Germany,1,0,12,0
2020/2/8,Germany,1,0,13,0
2020/2/9,Germany,0,0,13,0
2020/2/10,Germany,0,0,13,0
2020/2/11,Germany,0,0,13,0
2020/2/12,Germany,2,0,15,0
2020/2/13,Germany,0,0,15,0
2020/2/14,Germany,0,0,15,0
2020/2/15,Germany,0,0,15,0
2020/2/16,Germany,0,0,15,0
2020/2/17,Germany,0,0,15,0
2020/2/18,Germany,0,0,15,0
2020/2/19,Germany,0,0,15,0
2020/2/20,Germany,0,0,15,0
2020/2/21,Germany,0,0,15,0
2020/2/22,Germany,0,0,15,0
2020/2/23,Germany,0,0,15,0
2020/2/24,Germany,0,0,15,0
2020/2/25,Germany,0,0,15,0
2020/2/26,Germany,2,0,17,0
2020/2/27,Germany,4,0,21,0
2020/2/28,Germany,26,0,47,0
2020/2/29,Germany,10,0,57,0
2020/3/1,Germany,54,0,111,0
2020/3/2,Germany,18,0,129,0
2020/3/3,Germany,28,0,157,0
2020/3/4,Germany,39,0,196,0
2020/3/5,Germany,66,0,262,0
2020/3/6,Germany,138,0,400,0
2020/3/7,Germany,284,0,684,0
2020/3/8,Germany,163,0,847,0
2020/3/9,Germany,55,0,902,0
2020/3/10,Germany,237,2,1139,2
2020/3/11,Germany,157,0,1296,2
2020/3/12,Germany,271,1,1567,3
2020/3/13,Germany,802,2,2369,5
2020/3/14,Germany,693,0,3062,5
2020/3/15,Germany,733,3,3795,8
2020/3/16,Germany,1043,4,4838,12
2020/3/17,Germany,1174,1,6012,13
2020/3/18,Germany,1144,0,7156,13
2020/3/19,Germany,1042,0,8198,13
2020/3/20,Germany,5940,30,14138,43
2020/3/21,Germany,4049,2,18187,45
2020/3/22,Germany,3276,22,21463,67
2020/3/23,Germany,3311,27,24774,94
2020/3/24,Germany,4438,32,29212,126
2020/3/25,Germany,2342,23,31554,149
2020/3/26,Germany,4954,49,36508,198
2020/3/27,Germany,5780,55,42288,253
2020/3/28,Germany,6294,72,48582,325
2020/3/29,Germany,3965,64,52547,389
2020/3/30,Germany,4751,66,57298,455
2020/3/31,Germany,4615,128,61913,583
2020/3/13,Ghana,2,0,2,0
2020/3/15,Ghana,0,0,2,0
2020/3/16,Ghana,0,0,2,0
2020/3/17,Ghana,4,0,6,0
2020/3/18,Ghana,0,0,6,0
2020/3/19,Ghana,1,0,7,0
2020/3/20,Ghana,4,0,11,0
2020/3/21,Ghana,5,0,16,0
2020/3/22,Ghana,5,1,21,1
2020/3/23,Ghana,3,0,24,1
2020/3/24,Ghana,3,1,27,2
2020/3/25,Ghana,26,0,53,2
2020/3/26,Ghana,15,1,68,3
2020/3/27,Ghana,64,0,132,3
2020/3/28,Ghana,5,0,137,3
2020/3/29,Ghana,4,2,141,5
2020/3/30,Ghana,11,0,152,5
2020/3/31,Ghana,0,0,152,5
2020/3/20,Gibraltar,10,0,10,0
2020/3/21,Gibraltar,0,0,10,0
2020/3/22,Gibraltar,0,0,10,0
2020/3/23,Gibraltar,5,0,15,0
2020/3/24,Gibraltar,0,0,15,0
2020/3/25,Gibraltar,0,0,15,0
2020/3/26,Gibraltar,11,0,26,0
2020/3/27,Gibraltar,9,0,35,0
2020/3/28,Gibraltar,20,0,55,0
2020/3/29,Gibraltar,1,0,56,0
2020/3/30,Gibraltar,9,0,65,0
2020/3/31,Gibraltar,4,0,69,0
2019/12/31,Greece,0,0,0,0
2020/1/1,Greece,0,0,0,0
2020/1/2,Greece,0,0,0,0
2020/1/3,Greece,0,0,0,0
2020/1/4,Greece,0,0,0,0
2020/1/5,Greece,0,0,0,0
2020/1/6,Greece,0,0,0,0
2020/1/7,Greece,0,0,0,0
2020/1/8,Greece,0,0,0,0
2020/1/9,Greece,0,0,0,0
2020/1/10,Greece,0,0,0,0
2020/1/11,Greece,0,0,0,0
2020/1/12,Greece,0,0,0,0
2020/1/13,Greece,0,0,0,0
2020/1/14,Greece,0,0,0,0
2020/1/15,Greece,0,0,0,0
2020/1/16,Greece,0,0,0,0
2020/1/17,Greece,0,0,0,0
2020/1/18,Greece,0,0,0,0
2020/1/19,Greece,0,0,0,0
2020/1/20,Greece,0,0,0,0
2020/1/21,Greece,0,0,0,0
2020/1/22,Greece,0,0,0,0
2020/1/23,Greece,0,0,0,0
2020/1/24,Greece,0,0,0,0
2020/1/25,Greece,0,0,0,0
2020/1/26,Greece,0,0,0,0
2020/1/27,Greece,0,0,0,0
2020/1/28,Greece,0,0,0,0
2020/1/29,Greece,0,0,0,0
2020/1/30,Greece,0,0,0,0
2020/1/31,Greece,0,0,0,0
2020/2/1,Greece,0,0,0,0
2020/2/2,Greece,0,0,0,0
2020/2/3,Greece,0,0,0,0
2020/2/4,Greece,0,0,0,0
2020/2/5,Greece,0,0,0,0
2020/2/6,Greece,0,0,0,0
2020/2/7,Greece,0,0,0,0
2020/2/8,Greece,0,0,0,0
2020/2/9,Greece,0,0,0,0
2020/2/10,Greece,0,0,0,0
2020/2/11,Greece,0,0,0,0
2020/2/12,Greece,0,0,0,0
2020/2/13,Greece,0,0,0,0
2020/2/14,Greece,0,0,0,0
2020/2/15,Greece,0,0,0,0
2020/2/16,Greece,0,0,0,0
2020/2/17,Greece,0,0,0,0
2020/2/18,Greece,0,0,0,0
2020/2/19,Greece,0,0,0,0
2020/2/20,Greece,0,0,0,0
2020/2/21,Greece,0,0,0,0
2020/2/22,Greece,0,0,0,0
2020/2/23,Greece,0,0,0,0
2020/2/24,Greece,0,0,0,0
2020/2/25,Greece,0,0,0,0
2020/2/26,Greece,0,0,0,0
2020/2/27,Greece,1,0,1,0
2020/2/28,Greece,2,0,3,0
2020/2/29,Greece,1,0,4,0
2020/3/1,Greece,3,0,7,0
2020/3/2,Greece,0,0,7,0
2020/3/5,Greece,3,0,10,0
2020/3/6,Greece,22,0,32,0
2020/3/7,Greece,13,0,45,0
2020/3/8,Greece,21,0,66,0
2020/3/9,Greece,7,0,73,0
2020/3/10,Greece,11,0,84,0
2020/3/11,Greece,6,0,90,0
2020/3/12,Greece,9,1,99,1
2020/3/13,Greece,34,0,133,1
2020/3/14,Greece,57,0,190,1
2020/3/15,Greece,38,2,228,3
2020/3/16,Greece,103,1,331,4
2020/3/17,Greece,21,0,352,4
2020/3/18,Greece,35,1,387,5
2020/3/19,Greece,31,0,418,5
2020/3/20,Greece,46,0,464,5
2020/3/21,Greece,31,3,495,8
2020/3/22,Greece,35,5,530,13
2020/3/23,Greece,94,2,624,15
2020/3/24,Greece,71,2,695,17
2020/3/25,Greece,48,3,743,20
2020/3/26,Greece,78,2,821,22
2020/3/27,Greece,71,4,892,26
2020/3/28,Greece,74,2,966,28
2020/3/29,Greece,95,4,1061,32
2020/3/30,Greece,95,6,1156,38
2020/3/31,Greece,56,5,1212,43
2020/3/20,Greenland,2,0,2,0
2020/3/21,Greenland,0,0,2,0
2020/3/22,Greenland,0,0,2,0
2020/3/23,Greenland,0,0,2,0
2020/3/24,Greenland,2,0,4,0
2020/3/25,Greenland,0,0,4,0
2020/3/26,Greenland,1,0,5,0
2020/3/27,Greenland,1,0,6,0
2020/3/28,Greenland,3,0,9,0
2020/3/29,Greenland,1,0,10,0
2020/3/30,Greenland,0,0,10,0
2020/3/31,Greenland,0,0,10,0
2020/3/23,Grenada,1,0,1,0
2020/3/24,Grenada,0,0,1,0
2020/3/25,Grenada,0,0,1,0
2020/3/26,Grenada,0,0,1,0
2020/3/27,Grenada,6,0,7,0
2020/3/28,Grenada,0,0,7,0
2020/3/29,Grenada,2,0,9,0
2020/3/30,Grenada,0,0,9,0
2020/3/31,Grenada,0,0,9,0
2020/3/19,Guam,3,0,3,0
2020/3/20,Guam,9,0,12,0
2020/3/21,Guam,2,0,14,0
2020/3/22,Guam,1,1,15,1
2020/3/23,Guam,12,0,27,1
2020/3/24,Guam,2,0,29,1
2020/3/25,Guam,3,0,32,1
2020/3/26,Guam,5,0,37,1
2020/3/27,Guam,12,0,49,1
2020/3/28,Guam,2,0,51,1
2020/3/29,Guam,4,0,55,1
2020/3/30,Guam,1,0,56,1
2020/3/31,Guam,4,0,60,1
2020/3/15,Guatemala,1,0,1,0
2020/3/16,Guatemala,0,1,1,1
2020/3/17,Guatemala,5,0,6,1
2020/3/18,Guatemala,0,0,6,1
2020/3/19,Guatemala,2,0,8,1
2020/3/20,Guatemala,1,0,9,1
2020/3/21,Guatemala,4,0,13,1
2020/3/22,Guatemala,4,0,17,1
2020/3/23,Guatemala,2,0,19,1
2020/3/24,Guatemala,1,0,20,1
2020/3/25,Guatemala,1,0,21,1
2020/3/26,Guatemala,3,0,24,1
2020/3/27,Guatemala,1,0,25,1
2020/3/28,Guatemala,7,0,32,1
2020/3/29,Guatemala,2,0,34,1
2020/3/30,Guatemala,2,0,36,1
2020/3/31,Guatemala,0,0,36,1
2020/3/20,Guernsey,1,0,1,0
2020/3/21,Guernsey,0,0,1,0
2020/3/22,Guernsey,0,0,1,0
2020/3/23,Guernsey,16,0,17,0
2020/3/24,Guernsey,3,0,20,0
2020/3/25,Guernsey,3,0,23,0
2020/3/26,Guernsey,7,0,30,0
2020/3/27,Guernsey,4,0,34,0
2020/3/28,Guernsey,2,0,36,0
2020/3/29,Guernsey,3,0,39,0
2020/3/30,Guernsey,6,0,45,0
2020/3/31,Guernsey,0,0,45,0
2020/3/14,Guinea,1,0,1,0
2020/3/15,Guinea,0,0,1,0
2020/3/17,Guinea,0,0,1,0
2020/3/18,Guinea,0,0,1,0
2020/3/19,Guinea,0,0,1,0
2020/3/20,Guinea,0,0,1,0
2020/3/21,Guinea,1,0,2,0
2020/3/22,Guinea,0,0,2,0
2020/3/23,Guinea,0,0,2,0
2020/3/24,Guinea,0,0,2,0
2020/3/25,Guinea,2,0,4,0
2020/3/26,Guinea,0,0,4,0
2020/3/27,Guinea,1,0,5,0
2020/3/28,Guinea,0,0,5,0
2020/3/29,Guinea,3,0,8,0
2020/3/30,Guinea,0,0,8,0
2020/3/31,Guinea,8,0,16,0
2020/3/27,Guinea-Bissau,2,0,2,0
2020/3/28,Guinea-Bissau,0,0,2,0
2020/3/29,Guinea-Bissau,0,0,2,0
2020/3/30,Guinea-Bissau,0,0,2,0
2020/3/31,Guinea-Bissau,0,0,2,0
2020/3/13,Guyana,1,1,1,1
2020/3/16,Guyana,3,0,4,1
2020/3/17,Guyana,0,0,4,1
2020/3/18,Guyana,0,0,4,1
2020/3/19,Guyana,1,0,5,1
2020/3/20,Guyana,0,0,5,1
2020/3/21,Guyana,0,0,5,1
2020/3/22,Guyana,0,0,5,1
2020/3/23,Guyana,0,0,5,1
2020/3/24,Guyana,0,0,5,1
2020/3/25,Guyana,0,0,5,1
2020/3/26,Guyana,0,0,5,1
2020/3/27,Guyana,0,0,5,1
2020/3/28,Guyana,0,0,5,1
2020/3/29,Guyana,3,0,8,1
2020/3/30,Guyana,0,0,8,1
2020/3/31,Guyana,0,0,8,1
2020/3/20,Haiti,2,0,2,0
2020/3/21,Haiti,0,0,2,0
2020/3/22,Haiti,0,0,2,0
2020/3/23,Haiti,0,0,2,0
2020/3/24,Haiti,3,0,5,0
2020/3/25,Haiti,2,0,7,0
2020/3/26,Haiti,1,0,8,0
2020/3/27,Haiti,0,0,8,0
2020/3/28,Haiti,0,0,8,0
2020/3/29,Haiti,0,0,8,0
2020/3/30,Haiti,7,0,15,0
2020/3/31,Haiti,0,0,15,0
2020/3/12,Honduras,2,0,2,0
2020/3/14,Honduras,1,0,3,0
2020/3/16,Honduras,3,0,6,0
2020/3/17,Honduras,2,0,8,0
2020/3/18,Honduras,1,0,9,0
2020/3/19,Honduras,3,0,12,0
2020/3/20,Honduras,12,0,24,0
2020/3/21,Honduras,0,0,24,0
2020/3/22,Honduras,2,0,26,0
2020/3/23,Honduras,1,0,27,0
2020/3/24,Honduras,3,0,30,0
2020/3/25,Honduras,6,0,36,0
2020/3/26,Honduras,16,0,52,0
2020/3/27,Honduras,15,1,67,1
2020/3/28,Honduras,28,0,95,1
2020/3/29,Honduras,15,1,110,2
2020/3/30,Honduras,29,1,139,3
2020/3/31,Honduras,2,4,141,7
2020/3/5,Hungary,2,0,2,0
2020/3/7,Hungary,2,0,4,0
2020/3/8,Hungary,3,0,7,0
2020/3/9,Hungary,1,0,8,0
2020/3/10,Hungary,1,0,9,0
2020/3/11,Hungary,3,0,12,0
2020/3/12,Hungary,1,0,13,0
2020/3/13,Hungary,3,0,16,0
2020/3/14,Hungary,9,0,25,0
2020/3/15,Hungary,6,0,31,0
2020/3/16,Hungary,8,1,39,1
2020/3/17,Hungary,11,0,50,1
2020/3/18,Hungary,0,0,50,1
2020/3/19,Hungary,23,0,73,1
2020/3/20,Hungary,12,0,85,1
2020/3/21,Hungary,18,3,103,4
2020/3/22,Hungary,28,0,131,4
2020/3/23,Hungary,36,3,167,7
2020/3/24,Hungary,20,1,187,8
2020/3/25,Hungary,39,2,226,10
2020/3/26,Hungary,35,0,261,10
2020/3/27,Hungary,39,0,300,10
2020/3/28,Hungary,43,1,343,11
2020/3/29,Hungary,65,2,408,13
2020/3/30,Hungary,39,2,447,15
2020/3/31,Hungary,0,0,447,15
2019/12/31,Iceland,0,0,0,0
2020/1/1,Iceland,0,0,0,0
2020/1/2,Iceland,0,0,0,0
2020/1/3,Iceland,0,0,0,0
2020/1/4,Iceland,0,0,0,0
2020/1/5,Iceland,0,0,0,0
2020/1/6,Iceland,0,0,0,0
2020/1/7,Iceland,0,0,0,0
2020/1/8,Iceland,0,0,0,0
2020/1/9,Iceland,0,0,0,0
2020/1/10,Iceland,0,0,0,0
2020/1/11,Iceland,0,0,0,0
2020/1/12,Iceland,0,0,0,0
2020/1/13,Iceland,0,0,0,0
2020/1/14,Iceland,0,0,0,0
2020/1/15,Iceland,0,0,0,0
2020/1/16,Iceland,0,0,0,0
2020/1/17,Iceland,0,0,0,0
2020/1/18,Iceland,0,0,0,0
2020/1/19,Iceland,0,0,0,0
2020/1/20,Iceland,0,0,0,0
2020/1/21,Iceland,0,0,0,0
2020/1/22,Iceland,0,0,0,0
2020/1/23,Iceland,0,0,0,0
2020/1/24,Iceland,0,0,0,0
2020/1/25,Iceland,0,0,0,0
2020/1/26,Iceland,0,0,0,0
2020/1/27,Iceland,0,0,0,0
2020/1/28,Iceland,0,0,0,0
2020/1/29,Iceland,0,0,0,0
2020/1/30,Iceland,0,0,0,0
2020/1/31,Iceland,0,0,0,0
2020/2/1,Iceland,0,0,0,0
2020/2/2,Iceland,0,0,0,0
2020/2/3,Iceland,0,0,0,0
2020/2/4,Iceland,0,0,0,0
2020/2/5,Iceland,0,0,0,0
2020/2/6,Iceland,0,0,0,0
2020/2/7,Iceland,0,0,0,0
2020/2/8,Iceland,0,0,0,0
2020/2/9,Iceland,0,0,0,0
2020/2/10,Iceland,0,0,0,0
2020/2/11,Iceland,0,0,0,0
2020/2/12,Iceland,0,0,0,0
2020/2/13,Iceland,0,0,0,0
2020/2/14,Iceland,0,0,0,0
2020/2/15,Iceland,0,0,0,0
2020/2/16,Iceland,0,0,0,0
2020/2/17,Iceland,0,0,0,0
2020/2/18,Iceland,0,0,0,0
2020/2/19,Iceland,0,0,0,0
2020/2/20,Iceland,0,0,0,0
2020/2/21,Iceland,0,0,0,0
2020/2/22,Iceland,0,0,0,0
2020/2/23,Iceland,0,0,0,0
2020/2/24,Iceland,0,0,0,0
2020/2/25,Iceland,0,0,0,0
2020/2/26,Iceland,0,0,0,0
2020/2/27,Iceland,0,0,0,0
2020/2/28,Iceland,0,0,0,0
2020/2/29,Iceland,1,0,1,0
2020/3/1,Iceland,0,0,1,0
2020/3/2,Iceland,2,0,3,0
2020/3/3,Iceland,3,0,6,0
2020/3/4,Iceland,10,0,16,0
2020/3/5,Iceland,10,0,26,0
2020/3/6,Iceland,9,0,35,0
2020/3/7,Iceland,8,0,43,0
2020/3/8,Iceland,10,0,53,0
2020/3/9,Iceland,2,0,55,0
2020/3/10,Iceland,10,0,65,0
2020/3/11,Iceland,5,0,70,0
2020/3/12,Iceland,15,0,85,0
2020/3/13,Iceland,32,0,117,0
2020/3/14,Iceland,0,0,117,0
2020/3/15,Iceland,21,0,138,0
2020/3/16,Iceland,40,0,178,0
2020/3/17,Iceland,21,0,199,0
2020/3/18,Iceland,48,0,247,0
2020/3/19,Iceland,3,0,250,0
2020/3/20,Iceland,80,1,330,1
2020/3/21,Iceland,79,0,409,1
2020/3/22,Iceland,64,0,473,1
2020/3/23,Iceland,95,0,568,1
2020/3/24,Iceland,20,1,588,2
2020/3/25,Iceland,60,0,648,2
2020/3/26,Iceland,89,0,737,2
2020/3/27,Iceland,65,0,802,2
2020/3/28,Iceland,88,0,890,2
2020/3/29,Iceland,73,0,963,2
2020/3/30,Iceland,57,0,1020,2
2020/3/31,Iceland,66,0,1086,2
2019/12/31,India,0,0,0,0
2020/1/1,India,0,0,0,0
2020/1/2,India,0,0,0,0
2020/1/3,India,0,0,0,0
2020/1/4,India,0,0,0,0
2020/1/5,India,0,0,0,0
2020/1/6,India,0,0,0,0
2020/1/7,India,0,0,0,0
2020/1/8,India,0,0,0,0
2020/1/9,India,0,0,0,0
2020/1/10,India,0,0,0,0
2020/1/11,India,0,0,0,0
2020/1/12,India,0,0,0,0
2020/1/13,India,0,0,0,0
2020/1/14,India,0,0,0,0
2020/1/15,India,0,0,0,0
2020/1/16,India,0,0,0,0
2020/1/17,India,0,0,0,0
2020/1/18,India,0,0,0,0
2020/1/19,India,0,0,0,0
2020/1/20,India,0,0,0,0
2020/1/21,India,0,0,0,0
2020/1/22,India,0,0,0,0
2020/1/23,India,0,0,0,0
2020/1/24,India,0,0,0,0
2020/1/25,India,0,0,0,0
2020/1/26,India,0,0,0,0
2020/1/27,India,0,0,0,0
2020/1/28,India,0,0,0,0
2020/1/29,India,0,0,0,0
2020/1/30,India,1,0,1,0
2020/1/31,India,0,0,1,0
2020/2/1,India,0,0,1,0
2020/2/2,India,1,0,2,0
2020/2/3,India,0,0,2,0
2020/2/4,India,1,0,3,0
2020/2/5,India,0,0,3,0
2020/2/6,India,0,0,3,0
2020/2/7,India,0,0,3,0
2020/2/8,India,0,0,3,0
2020/2/9,India,0,0,3,0
2020/2/10,India,0,0,3,0
2020/2/11,India,0,0,3,0
2020/2/12,India,0,0,3,0
2020/2/13,India,0,0,3,0
2020/2/14,India,0,0,3,0
2020/2/15,India,0,0,3,0
2020/2/16,India,0,0,3,0
2020/2/17,India,0,0,3,0
2020/2/18,India,0,0,3,0
2020/2/19,India,0,0,3,0
2020/2/20,India,0,0,3,0
2020/2/21,India,0,0,3,0
2020/2/22,India,0,0,3,0
2020/2/23,India,0,0,3,0
2020/2/24,India,0,0,3,0
2020/2/25,India,0,0,3,0
2020/2/26,India,0,0,3,0
2020/2/27,India,0,0,3,0
2020/2/28,India,0,0,3,0
2020/2/29,India,0,0,3,0
2020/3/1,India,0,0,3,0
2020/3/2,India,0,0,3,0
2020/3/3,India,2,0,5,0
2020/3/4,India,1,0,6,0
2020/3/5,India,22,0,28,0
2020/3/6,India,1,0,29,0
2020/3/7,India,2,0,31,0
2020/3/8,India,3,0,34,0
2020/3/10,India,10,0,44,0
2020/3/11,India,6,0,50,0
2020/3/12,India,23,0,73,0
2020/3/13,India,2,1,75,1
2020/3/14,India,8,1,83,2
2020/3/15,India,7,0,90,2
2020/3/16,India,3,0,93,2
2020/3/17,India,32,1,125,3
2020/3/18,India,12,0,137,3
2020/3/19,India,28,0,165,3
2020/3/20,India,26,1,191,4
2020/3/21,India,40,0,231,4
2020/3/22,India,89,0,320,4
2020/3/23,India,119,3,439,7
2020/3/24,India,53,2,492,9
2020/3/25,India,70,0,562,9
2020/3/26,India,87,4,649,13
2020/3/27,India,75,4,724,17
2020/3/28,India,149,2,873,19
2020/3/29,India,106,6,979,25
2020/3/30,India,92,4,1071,29
2020/3/31,India,180,3,1251,32
2019/12/31,Indonesia,0,0,0,0
2020/1/1,Indonesia,0,0,0,0
2020/1/2,Indonesia,0,0,0,0
2020/1/3,Indonesia,0,0,0,0
2020/1/4,Indonesia,0,0,0,0
2020/1/5,Indonesia,0,0,0,0
2020/1/6,Indonesia,0,0,0,0
2020/1/7,Indonesia,0,0,0,0
2020/1/8,Indonesia,0,0,0,0
2020/1/9,Indonesia,0,0,0,0
2020/1/10,Indonesia,0,0,0,0
2020/1/11,Indonesia,0,0,0,0
2020/1/12,Indonesia,0,0,0,0
2020/1/13,Indonesia,0,0,0,0
2020/1/14,Indonesia,0,0,0,0
2020/1/15,Indonesia,0,0,0,0
2020/1/16,Indonesia,0,0,0,0
2020/1/17,Indonesia,0,0,0,0
2020/1/18,Indonesia,0,0,0,0
2020/1/19,Indonesia,0,0,0,0
2020/1/20,Indonesia,0,0,0,0
2020/1/21,Indonesia,0,0,0,0
2020/1/22,Indonesia,0,0,0,0
2020/1/23,Indonesia,0,0,0,0
2020/1/24,Indonesia,0,0,0,0
2020/1/25,Indonesia,0,0,0,0
2020/1/26,Indonesia,0,0,0,0
2020/1/27,Indonesia,0,0,0,0
2020/1/28,Indonesia,0,0,0,0
2020/1/29,Indonesia,0,0,0,0
2020/1/30,Indonesia,0,0,0,0
2020/1/31,Indonesia,0,0,0,0
2020/2/1,Indonesia,0,0,0,0
2020/2/2,Indonesia,0,0,0,0
2020/2/3,Indonesia,0,0,0,0
2020/2/4,Indonesia,0,0,0,0
2020/2/5,Indonesia,0,0,0,0
2020/2/6,Indonesia,0,0,0,0
2020/2/7,Indonesia,0,0,0,0
2020/2/8,Indonesia,0,0,0,0
2020/2/9,Indonesia,0,0,0,0
2020/2/10,Indonesia,0,0,0,0
2020/2/11,Indonesia,0,0,0,0
2020/2/12,Indonesia,0,0,0,0
2020/2/13,Indonesia,0,0,0,0
2020/2/14,Indonesia,0,0,0,0
2020/2/15,Indonesia,0,0,0,0
2020/2/16,Indonesia,0,0,0,0
2020/2/17,Indonesia,0,0,0,0
2020/2/18,Indonesia,0,0,0,0
2020/2/19,Indonesia,0,0,0,0
2020/2/20,Indonesia,0,0,0,0
2020/2/21,Indonesia,0,0,0,0
2020/2/22,Indonesia,0,0,0,0
2020/2/23,Indonesia,0,0,0,0
2020/2/24,Indonesia,0,0,0,0
2020/2/25,Indonesia,0,0,0,0
2020/2/26,Indonesia,0,0,0,0
2020/2/27,Indonesia,0,0,0,0
2020/2/28,Indonesia,0,0,0,0
2020/2/29,Indonesia,0,0,0,0
2020/3/1,Indonesia,0,0,0,0
2020/3/2,Indonesia,2,0,2,0
2020/3/7,Indonesia,2,0,4,0
2020/3/9,Indonesia,2,0,6,0
2020/3/11,Indonesia,13,0,19,0
2020/3/12,Indonesia,15,1,34,1
2020/3/14,Indonesia,35,3,69,4
2020/3/15,Indonesia,27,0,96,4
2020/3/16,Indonesia,21,1,117,5
2020/3/17,Indonesia,17,0,134,5
2020/3/18,Indonesia,38,0,172,5
2020/3/19,Indonesia,0,0,172,5
2020/3/20,Indonesia,55,14,227,19
2020/3/21,Indonesia,82,6,309,25
2020/3/22,Indonesia,141,13,450,38
2020/3/23,Indonesia,64,10,514,48
2020/3/24,Indonesia,65,1,579,49
2020/3/25,Indonesia,107,6,686,55
2020/3/26,Indonesia,104,3,790,58
2020/3/27,Indonesia,103,20,893,78
2020/3/28,Indonesia,153,9,1046,87
2020/3/29,Indonesia,109,15,1155,102
2020/3/30,Indonesia,130,12,1285,114
2020/3/31,Indonesia,129,8,1414,122
2019/12/31,International,0,0,0,0
2020/1/1,International,0,0,0,0
2020/1/2,International,0,0,0,0
2020/1/3,International,0,0,0,0
2020/1/4,International,0,0,0,0
2020/1/5,International,0,0,0,0
2020/1/6,International,0,0,0,0
2020/1/7,International,0,0,0,0
2020/1/8,International,0,0,0,0
2020/1/9,International,0,0,0,0
2020/1/10,International,0,0,0,0
2020/1/11,International,0,0,0,0
2020/1/12,International,0,0,0,0
2020/1/13,International,0,0,0,0
2020/1/14,International,0,0,0,0
2020/1/15,International,0,0,0,0
2020/1/16,International,0,0,0,0
2020/1/17,International,0,0,0,0
2020/1/18,International,0,0,0,0
2020/1/19,International,0,0,0,0
2020/1/20,International,0,0,0,0
2020/1/21,International,0,0,0,0
2020/1/22,International,0,0,0,0
2020/1/23,International,0,0,0,0
2020/1/24,International,0,0,0,0
2020/1/25,International,0,0,0,0
2020/1/26,International,0,0,0,0
2020/1/27,International,0,0,0,0
2020/1/28,International,0,0,0,0
2020/1/29,International,0,0,0,0
2020/1/30,International,0,0,0,0
2020/1/31,International,0,0,0,0
2020/2/1,International,0,0,0,0
2020/2/2,International,0,0,0,0
2020/2/3,International,0,0,0,0
2020/2/4,International,0,0,0,0
2020/2/5,International,10,0,10,0
2020/2/6,International,10,0,20,0
2020/2/7,International,41,0,61,0
2020/2/8,International,3,0,64,0
2020/2/9,International,0,0,64,0
2020/2/10,International,6,0,70,0
2020/2/11,International,65,0,135,0
2020/2/12,International,39,0,174,0
2020/2/13,International,0,0,174,0
2020/2/14,International,47,0,221,0
2020/2/15,International,0,0,221,0
2020/2/16,International,134,0,355,0
2020/2/17,International,0,0,355,0
2020/2/18,International,99,0,454,0
2020/2/19,International,88,0,542,0
2020/2/20,International,79,2,621,2
2020/2/21,International,13,0,634,2
2020/2/22,International,0,0,634,2
2020/2/23,International,0,0,634,2
2020/2/24,International,57,1,691,3
2020/2/25,International,0,0,691,3
2020/2/26,International,0,1,691,4
2020/2/27,International,14,0,705,4
2020/2/28,International,0,0,705,4
2020/2/29,International,0,2,705,6
2020/3/1,International,0,0,705,6
